腹泻吃什么药好得快	拉稀吃什么药好得快	腹泻	拉稀	v
猎德村属于哪个区	中国属于哪个区	猎德村	中国	LOC
单纯甲状腺素高	单纯甲状腺素低	高	低	a
京东买手机什么时候最便宜	京东买手机什么时候最划算	便宜	划算	a
390除以五	六十乘十八	390除以五	六十乘十八	m
不锈钢盆加工视频教程	不锈钢盆生产视频教程	加工	生产	v
雅晴的含义	雅晴的意思	含义	意思	n
如何删除迷你世界账号	如何登录迷你世界账号	删除	登录	v
蒸腾作用的示意图	蒸腾作用的视频	示意图	视频	n
拉肚子会瘦吗	拉肚子会胖吗	瘦	胖	a
荔枝皮是干垃圾吗	荔枝皮是湿垃圾吗	干	湿	a
2019滁州醉驾名单	2019北京醉驾名单	滁州	北京	LOC
怎么添加雌性激素	怎么增长雌性激素	添加	增长	v
2月份用英语怎么读	3月份用英语怎么读	2	3	m
昆明到乐业汽车时刻表	南宁到乐业汽车时刻表	昆明	南宁	LOC
小孩子怎么做	小孩子怎么造	做	造	v
扩的近义词。	拓宽的近义词。	扩	拓宽	v
五花肉的最佳做法	五花肉的正确做法	最佳	正确	a
我国杰出的人物	我国优秀的人物	杰出	优秀	a
什么奶茶比较火	什么奶茶比较甜	火	甜	a
68÷3列竖式	10÷3列竖式	68	10	m
茶花象征着什么	茶花代表着什么	象征	代表	v
常用的护肤品品牌	常用的空调品牌	护肤品	空调	n
肾衰竭能做无痛胃镜吗	鼻炎能做无痛胃镜吗	肾衰竭	鼻炎	n
南方哪里最热	南方哪里最冷	热	冷	a
霍去病如何去世	霍去病如何死亡	去世	死亡	v
怎样会怀孕	怎样回怀孕	会	回	v
在韩国买手表便宜吗	在印度买手表便宜吗	韩国	印度	LOC
科威特穷吗	科威特富吗	穷	富	a
人类有几种性别	人类有几种人	性别	人	n
牙齿老是出血	牙齿偶尔出血	老是	偶尔	d
银行与金融的关系	银行与房地产的关系	金融	房地产	n
空调只制冷不制热怎么回事	空调不制冷不制热怎么回事	只	不	d
体检前可以喝水吗	体检前可以喝水嘛	吗	嘛	xc
2尺4是多少码的裤子	2尺9是多少码的裤子	4	9	m
什么姿势可以尽快怀孕	什么姿势可以不怀孕	尽快	不	d
吃了螃蟹可以喝奶茶吗	吃了药可以喝奶茶吗	螃蟹	药	n
什么深什么茂的成语	什么深什么浅的成语	茂	浅	a
什么是供应商	什么是网站	供应商	网站	n
什么鸡不能吃	什么糖不能吃	鸡	糖	n
黄冈属于哪个省	黄冈是哪个省	属于	是	v
美食小广场	美食大广场	小	大	a
安徽属于哪个区	河南属于哪个区	安徽	河南	LOC
牛的拼音怎么读	牛的英语怎么读	拼音	英语	n
狗肉的做法	糟鱼的做法	狗肉	糟鱼	n
怎么判断水泵正反转	怎么区分水泵正反转	判断	区分	v
recite怎么读	recite怎么念	读	念	v
非常有趣的个性签名	非常可爱的个性签名	有趣	可爱	a
中央空调有什么优缺点	中央空调有什么好处	优缺点	好处	n
什么动物食仙人掌	什么动物吃仙人掌	食	吃	v
青岛的邮政编码是	泸州的邮政编码是	青岛	泸州	LOC
晶莹的英文	晦暗的英文	晶莹	晦暗	a
旧金山有几座大桥	中国有几座大桥	旧金山	中国	LOC
洛阳到新蔡县多少公里	洛阳到合肥多少公里	新蔡县	合肥	LOC
白癜风会痒吗	白癜风回痒吗	会	回	v
开始猜谜语	来猜谜语	开始	来	v
眼镜酸涩用什么眼药水	眼镜不舒服用什么眼药水	酸涩	不舒服	a
外地人在上海能办身份证吗	外地人在广州能办身份证吗	上海	广州	LOC
狗狗吃脏东西呕吐	狗狗吃坏东西呕吐	脏	坏	a
怎样才丰满	怎样才好看	丰满	好看	a
微信怎样更换指纹支付	微信怎样修改指纹支付	更换	修改	v
昆明车辆报废点	武汉车辆报废点	昆明	武汉	LOC
喉咙发痒怎么回事	嗓子发痒怎么回事	喉咙	嗓子	n
oppok5怎么开启游戏弹幕	oppok5怎么设置游戏弹幕	开启	设置	v
孕妇可以吃草莓吗	孕妇可以吃水果吗	草莓	水果	n
今天成都气温是多少	今天哈尔滨气温是多少	成都	哈尔滨	LOC
有几种荨麻疹	有几种可能	荨麻疹	可能	n
痛风如何根治	痛风如何处理	根治	处理	v
眼皮太厚怎么办	眼皮太薄怎么办	厚	薄	a
喉咙发炎怎么办	嗓子发炎怎么办	喉咙	嗓子	n
头顶有一颗痣	头顶有几个痣	一颗	几个	m
焊锡焊点要求	焊锡标准要求	焊点	标准	n
基金风险比股票小吗	基金风险比股票高吗	小	高	a
苏州到镇江高铁	苏州到沈阳高铁	镇江	沈阳	LOC
什么动物会变性	啥动物会变性	什么	啥	r
妊娠糖尿病可以喝纯牛奶吗	妊娠糖尿病可以喝纯牛奶嘛	吗	嘛	xc
技术素养包括哪些内容	技术报告包括哪些内容	素养	报告	n
什么的2次方等于100	什么的2次方等于3	100	3	m
世界上什么动物最厉害	世界上什么动物最温柔	厉害	温柔	a
吴忠市是哪个省	香港是哪个省	吴忠市	香港	LOC
怎么让视频清晰一点	怎么让视频模糊一点	清晰	模糊	a
怎么调整相片的像素	怎么调整相片的分辨率	像素	分辨率	n
世界上有哪些星座	世界上有哪些花	星座	花	n
拔火罐可以减肥吗	拔火罐可以减肥嘛	吗	嘛	xc
为什么怀孕阴天不舒服	为什么怀孕肚子不舒服	阴天	肚子	n
怀孕初期能吃榴莲吗	怀孕初期能吃榴莲么	吗	么	xc
五角星怎么折视频	五角星怎么做视频	折	做	v
包头至西安飞机票	包头至深圳飞机票	西安	深圳	LOC
1992年9月初4是什么星座	1992年9月初一是什么星座	4	一	m
如何编辑视频名字	如何修改视频名字	编辑	修改	v
屎有什么用	粪便有什么用	屎	粪便	n
广州精神科哪个医院好	成都精神科哪个医院好	广州	成都	LOC
2.3×9	2.3×2.4	9	2.4	m
持久的近义词	天荒地老的近义词	持久	天荒地老	a
鲁迅的老婆叫什么	鲁迅的妻子叫什么	老婆	妻子	n
九宫格怎么照	九宫格怎么拍	照	拍	v
什么什么长远的成语	什么什么持久的成语	长远	持久	a
上海到温州的快递要多久	上海到江苏的快递要多久	温州	江苏	LOC
山西算偏远地区吗	四川算偏远地区吗	山西	四川	LOC
不得扣除的项目	不得扣除的费用	项目	费用	n
手机怎么分解	手电怎么安装	分解	安装	v
大气和空气的区别	水和空气的区别	大气	水	n
制作锅贴的方法	做贴纸的方法	制作	做	v
one的英文单词	one的英文名称	单词	名称	n
病毒的拼音	病毒的来源	拼音	来源	n
心跳过快是怎么回事	心跳过慢是怎么回事	快	慢	a
如何鉴别黄金真假?	如何分辨黄金真假?	鉴别	分辨	v
脂肪肝严重吗	脂肪肝有害吗	严重	有害	a
明天适合穿棉袄吗	明天适合穿裙子吗	棉袄	裙子	n
1:40比例是多少	1:5比例是多少	40	5	m
经常腹泻是什么原因	经常拉肚是什么原因	腹泻	拉肚	v
一岁宝宝能吃石榴吗	一岁宝宝能吃葡萄吗	石榴	葡萄	nz
荆州公交电话	荆州出租车电话	公交	出租车	n
疝气手术后多久可以怀孕	疝气手术后多久可以吃饭	怀孕	吃饭	v
什么什么长远的成语	什么什么老的成语	长远	老	a
牛排热量高	牛排热量低	高	低	a
如何一句话得罪3个人	如何一句话得罪4个人	3	4	m
亳州到萍乡多少公里	亳州到合肥多少公里	萍乡	合肥	LOC
越活越年轻的说说	越活越累的说说	年轻	累	a
100个里面有多少个五	100个里面有多少个8	五	8	m
射进去一次会怀孕吗	射进去一次会怀孕么	吗	么	xc
a79总成多少钱	a79电量多少容量	钱	容量	n
孕妇可以吃草莓吗	孕妇可以吃草莓么	吗	么	xc
描写环境很安静	形容环境很安静	描写	形容	v
氯的相对原子质量	铁的相对原子质量	氯	铁	n
怎么群发微信	怎么使用微信	群发	使用	v
关于眼睛的格言	关于镜子的格言	眼睛	镜子	n
下什么地图好	下什么软件好	地图	软件	n
凉面怎么蒸熟	鸡怎么蒸	凉面	鸡	n
女性支原体阳性严重吗	女性支原体阳性正常吗	严重	正常	a
iPad怎么建立文件夹	iPad怎么设文件夹	建立	设	v
为什么抖音播放量是零	为什么抖音播放量是0	零	0	m
调整息屏时间为一分钟	调整息屏时间为十五秒	一分钟	十五秒	m
你是我朋友吗	你是我闺蜜吗	朋友	闺蜜	n
妙四字词语	巧四字词语	妙	巧	a
生完孩子多久能上环	生完孩子多久能洗澡	上环	洗澡	v
姿态优美的意思是什么	姿态高的意思是什么	优美	高	a
一的读音是	一的名称是	读音	名称	n
开启移动数据	设置移动数据	开启	设置	v
世界上最难看的鞋子	世界上最难看的电影	鞋子	电影	n
如何招聘律师	如何理解教师	招聘	理解	v
广州包括哪里	武汉包括哪里	广州	武汉	LOC
吃凉东西肚子疼怎么办	吃辣东西肚子疼怎么办	凉	辣	a
现在坐高铁去天津安全吗	现在坐高铁去济南安全吗	天津	济南	LOC
广东有哪里好玩的	四川有哪里好玩的	广东	四川	LOC
2o以内的加法视频	4以内的加法视频	2o	4	m
南京 装修 时间	天津 装修 时间	南京	天津	LOC
梦见红色头巾	梦见红色月亮	头巾	月亮	n
南充到重庆	南充到太原	重庆	太原	LOC
外地打哈尔滨市长热线	外地打天津市长热线	哈尔滨	天津	LOC
暖贴的发热原理	热帖的发热原理	暖贴	热帖	n
经常抠鼻子有什么坏处	经常扣鼻子有什么坏处	抠	扣	v
治疗胃肠炎	治癫痫	胃肠炎	癫痫	n
几除以几等于零	几除以几等于9	零	9	m
小孩偶尔咳嗽	小孩经常咳嗽	偶尔	经常	d
很极端的语录	很短的语录	极端	短	a
丙烯颜料如何去除	丙烯颜料如何清洗	去除	清洗	v
李白的故乡是	李白的出生地是	故乡	出生地	n
天津做核磁共振多少钱	乌鲁木齐做核磁共振多少钱	天津	乌鲁木齐	LOC
健身能不能吃萝卜	健身能不能吃辣椒	萝卜	辣椒	n
苏州和深圳哪个大	上海和深圳哪个大	苏州	上海	LOC
减肥可以吃麻薯嘛	减肥可以吃黑鱼嘛	麻薯	黑鱼	n
今天是充实的一天英文翻译	今天是愉快的一天英文翻译	充实	愉快	a
如何长期定居澳门	如何长期定居日本	澳门	日本	LOC
泡菜怎么做	狗肉汤怎么做	泡菜	狗肉汤	nz
六安到许昌	六安到大连	许昌	大连	LOC
什么是甲状腺功能低下	什么是甲状腺功能异常	低下	异常	a
手机上怎么联网	手机上怎么连接	联网	连接	v
翻译屏幕上的内容	翻译屏幕上的文字	内容	文字	n
淘宝卖假货怎么投诉	淘宝卖假货怎么举报	投诉	举报	v
51×87	51×21	87	21	m
例假能喝咖啡吗	例假能喝咖啡嘛	吗	嘛	xc
你真名叫什么	你真名叫啥	什么	啥	r
济南到茌平有多少公里	济南到哈尔滨有多少公里	茌平	哈尔滨	LOC
植物的拼音	植物的英语	拼音	英语	n
月经前白带会多吗	月经前白带会多么	吗	么	xc
效果和效益	效果和功能	效益	功能	n
怎么画云豹	怎么画文字	云豹	文字	n
来例假能喝茶吗	来例假能喝茶嘛	吗	嘛	xc
好看的爱情动漫	好看的游戏动漫	爱情	游戏	n
可可粉的作用	可可粉的成份	作用	成份	n
启动猜谜语	来玩猜谜语	启动	来玩	v
你会吃什么	你喜欢吃什么	会	喜欢	v
意义的释义	道理的释义	意义	道理	n
蒙古的明星有哪些	广东的明星有哪些	蒙古	广东	LOC
包皮怎么去	包皮怎么清洗	去	清洗	v
53的开方是多少	0的开方是多少	53	0	m
十五乘以多少等于十	十五乘以多少等于五	十	五	m
天然的 英文	人为的 英文	天然	人为	a
有缘的繁体字	有缘的作者	繁体字	作者	n
加快胃动力	提升胃动力	加快	提升	v
简述认识发展的总过程	简述认识发展的全过程	总	全	a
例假肚子疼	来事肚子疼	例假	来事	n
怎么操控别人的心理	怎么掌握别人的心理	操控	掌握	v
小孩眨眼睛怎么回事	小孩眯眼睛怎么回事	眨	眯	v
清华地址在哪里	中山大学地址在哪里	清华	中山大学	ORG
蟑螂会咬人吗	蟑螂回咬人吗	会	回	v
小孩的背心怎么做	小孩的玩具怎么做	背心	玩具	n
赞美九寨沟的诗句	夸九寨沟的诗句	赞美	夸	v
我国有多少人	我有多少资产	人	资产	n
怀孕可以吃零食吗	怀孕可以吃零食么	吗	么	xc
物体的密度怎么计算	物体的面积怎么计算	密度	面积	n
蓝牙耳机充不上电	蓝牙耳机充不进电量	上	进	v
腹部不舒服怎么回事	腹部难受怎么回事	不舒服	难受	a
松软的反义词是什么 标准答案	柔嫩的反义词是什么 标准答案	松软	柔嫩	a
餐后2小时血糖正常值	餐后3小时血糖正常值	2	3	m
吃黄瓜可以减肥吗	吃黄瓜可以减肥么	吗	么	xc
代什么名字	代言什么意思	名字	意思	n
如何破译wifi	如何设置wifi	破译	设置	v
百多邦可以擦肛门吗	百多邦可以搽肛门吗	擦	搽	v
如何提高网站排名	如何做好网站排名	提高	做好	v
武汉隔离多少钱	南京隔离多少钱	武汉	南京	LOC
日本与中国的时差	以色列与中国的时差	日本	以色列	LOC
改名理由怎么填	改名理由怎么写	填	写	v
彤在名字中的含义	彤在名字中的寓意	含义	寓意	n
韭菜可以和笋干一起吃吗	韭菜可以和蒜一起吃吗	笋干	蒜	n
42×99+42简便计算	100×99+100简便计算	42	100	m
在线培训的好处	在线培训的优缺点	好处	优缺点	n
感冒对体检有影响吗	感冒对体检有影响么	吗	么	xc
胃痛想吐怎么办	胃痛反胃怎么办	想吐	反胃	v
经常肚子疼是怎么回事	偶尔肚子疼是怎么回事	经常	偶尔	d
八说的成语	四说的成语	八	四	m
哺乳期可以喝玄麦甘桔颗粒吗	哺乳期可以吃玄麦甘桔颗粒吗	喝	吃	v
形容特别迫切的四字词语	形容特别急的四字词语	迫切	急	a
数字153是什么意思	数字8是什么意思	153	8	m
灯片怎么更换	晶片怎么做	更换	做	v
湖南公积金最高贷款额度	山西公积金最高贷款额度	湖南	山西	LOC
孕妇可以吃土豆吗	孕妇可以吃土豆嘛	吗	嘛	xc
西宁到北京的飞机票价	洛阳到北京的飞机票价	西宁	洛阳	LOC
聊城到沈阳	聊城到滁州	沈阳	滁州	LOC
几天能测出早孕	几天能出结果	早孕	结果	n
上海到屯溪火车	上海到合肥火车	屯溪	合肥	LOC
滁州到无锡火车	滁州到沈阳火车	无锡	沈阳	LOC
澳门恢复旅游了吗	西藏恢复旅游了吗	澳门	西藏	LOC
下巴附近长痘什么原因	鼻子附近长痘什么原因	下巴	鼻子	n
老斑鸠长什么样子	老司机长什么样子	斑鸠	司机	n
注册资金越高越好吗	注册资金越少越好吗	高	少	a
饼怎么做	鸡米花怎么做	饼	鸡米花	n
手机上怎么隐藏	手机上怎么使用	隐藏	使用	v
一克等于多少斤	一公斤等于多少千米	斤	千米	q
空挡什么意思	这句话什么意思	空挡	这句话	n
17和32的最大公因数	17和15的最大公因数	32	15	m
煮稀饭可以放大蒜吗	煮鱼可以放大蒜吗	稀饭	鱼	n
梅河口到南京	梅河口到长沙	南京	长沙	LOC
茂名到抚州火车时刻表	南昌到抚州火车时刻表	茂名	南昌	LOC
成都晚上去哪里玩	上海晚上去哪里玩	成都	上海	LOC
眉山的面积是多少	日本的面积是多少	眉山	日本	LOC
大城市好不好	网站好不好	大城市	网站	n
奢华的词语	俭朴的词语	奢华	俭朴	a
南阳至绍兴火车时刻表	南阳至苏州火车时刻表	绍兴	苏州	LOC
坐月子能吃李子吗	坐月子能吃李子嘛	吗	嘛	xc
微信怎么取消小程序的授权	微信怎么解除小程序的授权	取消	解除	v
精神分列症监护人	精神分列症医生	监护人	医生	n
哪个网站买书便宜	哪个网站卖书便宜	买	卖	v
郑州交警工资	郑州高校工资	交警	高校	n
女性对长短的看法	女性对尺寸的看法	长短	尺寸	n
17里地是多远	6里地是多远	17	6	m
12月份哪天是黄道吉日	3月份哪天是黄道吉日	12	3	m
吃甲硝唑3小时能喝酒吗	吃甲硝唑24小时能喝酒吗	3	24	m
化验大便需要多少钱	化验血需要多少钱	大便	血	n
南京到鄱阳多少公里	南京到西安多少公里	鄱阳	西安	LOC
江苏有多少党员	江苏有多少万人	党员	万人	n
梦见父亲吼我	梦见父亲喊我	吼	喊	v
质量积分公式	积分积分公式	质量	积分	n
你有喜欢的人么	你有喜欢的人吗	么	吗	xc
孕妇能喝椰子汁吗	孕妇能喝椰子汁么	吗	么	xc
惠州到衡阳火车票	南昌到衡阳火车票	惠州	南昌	LOC
手腕受伤如何健身	手腕受伤如何处理	健身	处理	v
附近哪里有公厕	附近哪里有酒店	公厕	酒店	n
480除以96	480除以四	96	四	m
世界上最笨的人是谁图片	世界上最可爱的人是谁图片	笨	可爱	a
桂林几线城市	香港几线城市	桂林	香港	LOC
浙江到乌鲁木齐多少公里路	浙江到山东多少公里路	乌鲁木齐	山东	LOC
硅藻泥怎么施工	硅藻泥怎么做	施工	做	v
怎么制作二维码	怎么打开二维码	制作	打开	v
电话号码删除怎么恢复	电话号码找不到怎么恢复	删除	找不到	v
夫子怎么拼	夫子怎么说	拼	说	v
减肥酵素做法	减肥食物做法	酵素	食物	n
怎样才能快速去除痘痘	怎样才能快速去除痤疮	痘痘	痤疮	n
如何清洗靴子	如何清除垃圾	靴子	垃圾	n
游戏术语hp	游戏术语HP	hp	HP	n
怎么买基金	怎么选购基金	买	选购	v
充电宝要托运吗	充电宝要托运么	吗	么	xc
脸上的痘坑怎么去掉	脸上的痘坑怎么消除	去掉	消除	v
描写有恒心的句子	形容有恒心的句子	描写	形容	v
迷你世界怎样做静态水	迷你世界怎样制作静态水	做	制作	v
妊娠糖尿病可以吃小米粥吗	妊娠糖尿病可以吃小米粥嘛	吗	嘛	xc
8p系统更新在哪里	iPhone系统更新在哪里	8p	iPhone	nz
12×12列竖式怎么列	12×30竖式怎么列	12列	30	m
妊娠糖尿病可以吃南瓜吗	妊娠糖尿病可以吃南瓜嘛	吗	嘛	xc
陪练赚钱吗	潜水员赚钱吗	陪练	潜水员	n
斗什么什么成语	赛什么什么成语	斗	赛	v
脂肪填充维持多久	脂肪填充恢复多久	维持	恢复	v
花甲怎么爆炒	花甲怎么搞	爆炒	搞	v
4-20毫安是什么意思	4-3是什么意思	20毫安	3	m
济南灯具批发市场在哪	武汉灯具批发市场在哪	济南	武汉	LOC
1至50的英文	1至9的英文	50	9	m
如何做工作	如何做任务	工作	任务	n
河南到兰州多少公里路	湖北到兰州多少公里路	河南	湖北	LOC
孕妇上火嗓子疼怎么办	孕妇怀孕嗓子疼怎么办	上火	怀孕	v
58怎么发帖	58怎么写	发帖	写	v
三点水的浇怎么写	三点水的喝怎么写	浇	喝	vn
读怎么造句	吃怎么造句	读	吃	v
铝型材怎么焊接	铝型材怎么看	焊接	看	v
拜登当选了吗	拜登赢了吗	当选	赢	v
幼儿急疹可以出门吗	幼儿急疹可以出门么	吗	么	xc
违章建筑如何投诉	违章建筑如何举报	投诉	举报	v
有人了解吗	有人打电话吗	了解	打电话	v
辽宁能种榴莲吗	浙江能种榴莲吗	辽宁	浙江	LOC
小儿麻痹症是什么原因引起的	小儿麻痹症是什么原因造成的	引起	造成	v
长期饮用绿茶	长期喝绿茶	饮用	喝	v
经期可以吃感冒药吗	经期可以吃感冒药嘛	吗	嘛	xc
秦始皇死的地方	秦始皇去世的地方	死	去世	v
苏州到沈阳火车票价格	北京到沈阳火车票价格	苏州	北京	LOC
如何缓解压力	如何战胜压力	缓解	战胜	v
为什么来月经会疲惫	为什么来月经会冷	疲惫	冷	a
深圳的电是哪里供的	深圳的电是哪里来的	供	来	v
飞机座位怎么选	飞机座位怎么做	选	做	v
带状疱疹严重吗	带状疱疹严重嘛	吗	嘛	xc
怀孕能吃白木耳吗	怀孕能吃鹌鹑吗	白木耳	鹌鹑	n
智能食堂的市场分析	智能家居的市场分析	食堂	家居	n
浙江到昆明火车票价格	重庆到昆明火车票价格	浙江	重庆	LOC
快速去痘印的小窍门	快速去痘印的方法	小窍门	方法	n
健康保险概念	英语概念	健康保险	英语	n
365乘以0.6	365乘以4	0.6	4	m
木瓜能生吃吗	鸡蛋能生吃吗	木瓜	鸡蛋	n
形容富庶的诗词	形容贫穷的诗词	富庶	贫穷	a
喝完啤酒肚子热	喝完啤酒肚子红	热	红	a
南阳到拉萨飞机票多少钱	昆明到拉萨飞机票多少钱	南阳	昆明	LOC
梦见做大货车	梦到做游戏	大货车	游戏	n
为什么有些人怎么吃都不胖	为什么有些人怎么吃都不瘦	胖	瘦	a
南方人去长春能适应吗	南方人去兰州能适应吗	长春	兰州	LOC
如何快速入眠	如何快速查看	入眠	查看	v
如何让心跳减慢	如何让心跳加速	减慢	加速	v
四字名字游戏名字	二字名字游戏名字	四	二	m
生理期可以喝红糖水吗	生理期可以喝红糖水么	吗	么	xc
3匹风管机安装费多少	3匹空调安装费多少	风管机	空调	n
物流单子怎么查	物流单子怎么打印	查	打印	v
1.4×3.2	1.4×18	3.2	18	m
贵阳哪里属于市中心	天津哪里属于市中心	贵阳	天津	LOC
险恶的读音	危急的读音	险恶	危急	a
梅州有没有新型冠状病毒	中国有没有新型冠状病毒	梅州	中国	LOC
宝安机场到松岗有多远	宝安机场到深圳有多远	松岗	深圳	LOC
沐斤怎么读	莱辛怎么读	沐斤	莱辛	PER
红赤豆怎么吃	红薯怎么煮	吃	煮	v
王姓女孩起名	吕姓女孩起名	王	吕	PER
宝宝肚子疼发烧吃什么药最有效	宝宝肚子疼发烧吃什么药好	最有效	好	a
颈椎病有哪些症状	颈椎病有哪些原因	症状	原因	n
信用卡为什么扣违约金	信用卡为什么有违约金	扣	有	v
怀孕能吃莴笋吗	怀孕能吃豌豆苗吗	莴笋	豌豆苗	n
从广州去深圳需要隔离吗	从广州去长沙需要隔离吗	深圳	长沙	LOC
台上盆怎么装	台上盆怎么清洗	装	清洗	v
jerry的歌	jerry的影视	歌	影视	n
火花怎么补	花怎么说话	补	说话	v
手机为什么锁不了屏幕	手机为什么显示不了屏幕	锁	显示	v
甲亢可以吃黄芪吗	甲亢可以吃牛奶吗	黄芪	牛奶	n
怎么砸镜子	怎么看滤镜	砸	看	v
老虎和狮子谁厉害	老虎和老鼠谁厉害	狮子	老鼠	n
哪个婚恋网站好	哪个彩票网站好	婚恋	彩票	n
小米账号密码如何找回	谷歌账号密码如何找回	小米	谷歌	ORG
天津到成都的物流	西安到成都的物流	天津	西安	LOC
中暑会肚子疼吗	中暑会肚子疼么	吗	么	xc
如何查自己的基金	如何查自己的身份证	基金	身份证	n
艾滋病潜伏期能查出来吗	艾滋病潜伏期能查出来么	吗	么	xc
恢复精灵要钱吗	还原精灵要钱吗	恢复	还原	v
内存使用率怎么算	内存大小怎么算	使用率	大小	n
15,13的最小公倍数	15,20的最小公倍数	13	20	m
上海到烟台机票价格	上海到巴黎机票价格	烟台	巴黎	LOC
六十和84的最小公倍数是多少	六十和四的最小公倍数是多少	84	四	m
秋天的古诗	秋天的天气	古诗	天气	n
南充到济南汽车站时刻表	北京到济南汽车站时刻表	南充	北京	LOC
怎么注册小米账户	怎么注册谷歌账户	小米	谷歌	ORG
好的基金网站	好的视频网站	基金	视频	n
送中煤是什么意思	送书是什么意思	中煤	书	n
中国最大的毒蛇是什么	中国最大的湖是什么	毒蛇	湖	n
深圳哪里吉他教得好	洛阳哪里吉他教得好	深圳	洛阳	LOC
孕吐吐血正常吗	孕吐吐血严重吗	正常	严重	a
最大的恒星是多少	最大的星星是哪个	多少	哪个	r
货币流通的意义	货币流通的作用	意义	作用	n
宁波到西双版纳火车时刻表	宁波到东莞火车时刻表	西双版纳	东莞	LOC
餐后2小时血糖8.2	餐后1小时血糖8.1	2	1	m
沈阳到英国多少公里	沈阳到香港多少公里	英国	香港	LOC
山东文科一本分数线	西藏文科一本分数线	山东	西藏	LOC
郑州到济南飞机	郑州到厦门飞机	济南	厦门	LOC
重庆合川美食	重庆成都美食	合川	成都	LOC
襄阳有哪些玩的地方	哈尔滨有哪些玩的地方	襄阳	哈尔滨	LOC
广州天气如何	洛阳天气如何	广州	洛阳	LOC
母字还能组什么词	母字可以组什么词	还能	可以	v
如何退订王卡超级会员白金版	如何取消王卡超级会员白金版	退订	取消	v
睡莲可以泡脚吗	睡莲可以养吗	泡脚	养	v
月山到济南火车时刻表	北京到济南火车时刻表	月山	北京	LOC
世界上最漂亮的女人是谁	世界上最难看的女人是谁	漂亮	难看	a
这次疫情对上海房价的影响	这次疫情对中国房价的影响	上海	中国	LOC
活跃的四字词语	生气勃勃的四字词语	活跃	生气勃勃	a
西服怎么打理	西服怎么做	打理	做	v
开心的心字	高兴的心字	开心	高兴	a
咳嗽可以喝豆浆吗	咳嗽可以喝豆浆嘛	吗	嘛	xc
绵阳财政收入2019	常州财政收入2019	绵阳	常州	LOC
中午吃什么饭	早上吃什么饭	中午	早上	TIME
十二岁男正常体重	十二岁男正常身高	体重	身高	n
引起发热的机制	引起发热的疾病	机制	疾病	n
4.6的计数单位是多少	10的计数单位是多少	4.6	10	m
浙江义乌到佛山快递要多久	浙江义乌到福州快递要多久	佛山	福州	LOC
黄山到宁夏多少公里	黄山到大连多少公里	宁夏	大连	LOC
12,14的最大公因数	12,8的最大公因数	14	8	m
儿子太淘气怎么办	儿子太调皮怎么办	淘气	调皮	a
如何去除衣服上的乳胶漆	如何清洗衣服上的乳胶漆	去除	清洗	v
昆明寺庙开放了吗	银川寺庙开放了吗	昆明	银川	LOC
晋城到长治多少公里	晋城到河北多少公里	长治	河北	LOC
开封到青岛飞机	齐齐哈尔到青岛飞机	开封	齐齐哈尔	LOC
科4考不过怎么办	科1考不过怎么办	4	1	m
承德是哪个省的	青岛是哪个省的	承德	青岛	LOC
宣城到菏泽火车时刻表	宣城到深圳火车时刻表	菏泽	深圳	LOC
早上起床眼睛有点胀痛是怎么回事	早上起床眼睛有点肿是怎么回事	胀痛	肿	v
治甲状腺的食物	治疗癌症的食物	甲状腺	癌症	n
信用卡逾期还可以买车吗	信用卡逾期还可以使用吗	买车	使用	v
荷兰的国花是什么	印度的国花是什么	荷兰	印度	LOC
最年轻的法医	最伟大的法医	年轻	伟大	a
离婚了可以引产吗	离婚了可以结婚吗	引产	结婚	v
云梦山属于太行山脉吗	云梦山是太行山脉吗	属于	是	v
西安到天水的大巴	西安到天水的客车	大巴	客车	n
敷完面膜擦精华液吗	敷完面膜涂精华液吗	擦	涂	v
世界上最厉害的动物是什么	世界上最温柔的动物是什么	厉害	温柔	a
内蒙古油菜籽价格	江苏油菜籽价格	内蒙古	江苏	LOC
梦见僵尸来家里	梦见死人来家里	僵尸	死人	n
微信手动清空的聊天记录怎么恢复	微信手动删除的聊天记录怎么恢复	清空	删除	v
开塞露有副作用吗	开塞露有副作用嘛	吗	嘛	xc
电热毯有辐射吗	电热毯有辐射么	吗	么	xc
姓姜的人有多少	姓虞的人有多少	姜	虞	PER
梦见老屋是什么意思	梦见情人是什么意思	老屋	情人	n
自我赞美的句子	自我表达的句子	赞美	表达	v
西瓜皮可以生吃吗	西瓜皮可以生吃么	吗	么	xc
摩尔定律即将失效	摩尔定律已经失效	即将	已经	d
很漂亮的小鸟怎么画	好看的小鸟怎么画	很漂亮	好看	a
月经量少正常吗	月经量少不好吗	正常	不好	a
爱情表达的句子	爱情形容的句子	表达	形容	v
怎样有效的减肥	怎样快速的减肥	有效	快速	a
山东面积大还是四川面积大	湖北面积大还是四川面积大	山东	湖北	LOC
你有什么遗憾	你有哪些遗憾	什么	哪些	r
老是放屁怎么办	老是崩溃怎么办	放屁	崩溃	v
梦见皮带烂了	梦见床烂了	皮带	床	n
眼睛很红很痒	眼睛很红很肿	痒	肿	a
眼边干涩怎么回事	眼边不舒服怎么回事	干涩	不舒服	a
福建的网吧开门了吗	湖北的网吧开门了吗	福建	湖北	LOC
灵公主的哥哥是谁	灵公主的女儿是谁	哥哥	女儿	n
上海哪里富	上海哪里穷	富	穷	a
如何调理气滞血瘀	如何改善气滞血瘀	调理	改善	v
